longitude,latitude,time,station,wmo_platform_code,T_25
degrees_east,degrees_north,UTC,,,degree_C
180.0,8.0,2015-05-23T12:00:00Z,8n180w,52315,NaN
180.0,8.0,2015-05-24T12:00:00Z,8n180w,52315,NaN
180.0,8.0,2015-05-25T12:00:00Z,8n180w,52315,NaN
180.0,8.0,2015-05-26T12:00:00Z,8n180w,52315,NaN
180.0,8.0,2015-05-27T12:00:00Z,8n180w,52315,NaN
180.0,8.0,2015-05-28T12:00:00Z,8n180w,52315,NaN
180.0,8.0,2015-05-29T12:00:00Z,8n180w,52315,NaN
180.0,8.0,2015-05-30T12:00:00Z,8n180w,52315,NaN
180.0,8.0,2015-05-31T12:00:00Z,8n180w,52315,NaN
322.0,8.0,2015-05-23T12:00:00Z,8n38w,13009,26.77
322.0,8.0,2015-05-24T12:00:00Z,8n38w,13009,26.75
322.0,8.0,2015-05-25T12:00:00Z,8n38w,13009,26.67
322.0,8.0,2015-05-26T12:00:00Z,8n38w,13009,26.61
322.0,8.0,2015-05-27T12:00:00Z,8n38w,13009,26.61
322.0,8.0,2015-05-28T12:00:00Z,8n38w,13009,26.66
322.0,8.0,2015-05-29T12:00:00Z,8n38w,13009,26.72
322.0,8.0,2015-05-30T12:00:00Z,8n38w,13009,26.76
322.0,8.0,2015-05-31T12:00:00Z,8n38w,13009,26.84
90.0,8.0,2015-05-23T12:00:00Z,8n90e,23007,29.76
90.0,8.0,2015-05-24T12:00:00Z,8n90e,23007,29.69
90.0,8.0,2015-05-25T12:00:00Z,8n90e,23007,29.65
90.0,8.0,2015-05-26T12:00:00Z,8n90e,23007,29.62
90.0,8.0,2015-05-27T12:00:00Z,8n90e,23007,29.51
90.0,8.0,2015-05-28T12:00:00Z,8n90e,23007,29.59
90.0,8.0,2015-05-29T12:00:00Z,8n90e,23007,29.65
90.0,8.0,2015-05-30T12:00:00Z,8n90e,23007,29.3
90.0,8.0,2015-05-31T12:00:00Z,8n90e,23007,29.41
265.0,8.0,2015-05-23T12:00:00Z,8n95w,43301,30.430794
265.0,8.0,2015-05-24T12:00:00Z,8n95w,43301,30.27073
265.0,8.0,2015-05-25T12:00:00Z,8n95w,43301,30.187492
265.0,8.0,2015-05-26T12:00:00Z,8n95w,43301,30.101831
265.0,8.0,2015-05-27T12:00:00Z,8n95w,43301,29.80175
265.0,8.0,2015-05-28T12:00:00Z,8n95w,43301,29.971657
265.0,8.0,2015-05-29T12:00:00Z,8n95w,43301,30.18889
265.0,8.0,2015-05-30T12:00:00Z,8n95w,43301,30.16207
265.0,8.0,2015-05-31T12:00:00Z,8n95w,43301,30.202436
250.0,-8.0,2015-05-23T12:00:00Z,8s110w,32319,26.857582
250.0,-8.0,2015-05-24T12:00:00Z,8s110w,32319,26.841043
250.0,-8.0,2015-05-25T12:00:00Z,8s110w,32319,26.81143
250.0,-8.0,2015-05-26T12:00:00Z,8s110w,32319,26.783175
250.0,-8.0,2015-05-27T12:00:00Z,8s110w,32319,26.767185
250.0,-8.0,2015-05-28T12:00:00Z,8s110w,32319,26.721098
250.0,-8.0,2015-05-29T12:00:00Z,8s110w,32319,26.705517
250.0,-8.0,2015-05-30T12:00:00Z,8s110w,32319,26.705952
250.0,-8.0,2015-05-31T12:00:00Z,8s110w,32319,26.724909
235.0,-8.0,2015-05-23T12:00:00Z,8s125w,51308,27.489187
235.0,-8.0,2015-05-24T12:00:00Z,8s125w,51308,27.474083
235.0,-8.0,2015-05-25T12:00:00Z,8s125w,51308,27.445368
235.0,-8.0,2015-05-26T12:00:00Z,8s125w,51308,27.457598
235.0,-8.0,2015-05-27T12:00:00Z,8s125w,51308,27.4785
235.0,-8.0,2015-05-28T12:00:00Z,8s125w,51308,27.45186
235.0,-8.0,2015-05-29T12:00:00Z,8s125w,51308,27.425789
235.0,-8.0,2015-05-30T12:00:00Z,8s125w,51308,27.41177
235.0,-8.0,2015-05-31T12:00:00Z,8s125w,51308,27.378386
205.0,-8.0,2015-05-23T12:00:00Z,8s155w,51302,29.208014
205.0,-8.0,2015-05-24T12:00:00Z,8s155w,51302,29.306534
205.0,-8.0,2015-05-25T12:00:00Z,8s155w,51302,29.319485
205.0,-8.0,2015-05-26T12:00:00Z,8s155w,51302,29.281382
205.0,-8.0,2015-05-27T12:00:00Z,8s155w,51302,29.179338
205.0,-8.0,2015-05-28T12:00:00Z,8s155w,51302,29.175432
205.0,-8.0,2015-05-29T12:00:00Z,8s155w,51302,29.216362
205.0,-8.0,2015-05-30T12:00:00Z,8s155w,51302,29.17244
205.0,-8.0,2015-05-31T12:00:00Z,8s155w,51302,29.148851
165.0,-8.0,2015-05-23T12:00:00Z,8s165e,52007,NaN
165.0,-8.0,2015-05-24T12:00:00Z,8s165e,52007,NaN
165.0,-8.0,2015-05-25T12:00:00Z,8s165e,52007,NaN
165.0,-8.0,2015-05-26T12:00:00Z,8s165e,52007,NaN
165.0,-8.0,2015-05-27T12:00:00Z,8s165e,52007,NaN
165.0,-8.0,2015-05-28T12:00:00Z,8s165e,52007,NaN
165.0,-8.0,2015-05-29T12:00:00Z,8s165e,52007,NaN
165.0,-8.0,2015-05-30T12:00:00Z,8s165e,52007,NaN
165.0,-8.0,2015-05-31T12:00:00Z,8s165e,52007,NaN
190.0,-8.0,2015-05-23T12:00:00Z,8s170w,51310,30.090305
190.0,-8.0,2015-05-24T12:00:00Z,8s170w,51310,30.110714
190.0,-8.0,2015-05-25T12:00:00Z,8s170w,51310,30.151133
190.0,-8.0,2015-05-26T12:00:00Z,8s170w,51310,30.16052
190.0,-8.0,2015-05-27T12:00:00Z,8s170w,51310,30.11929
190.0,-8.0,2015-05-28T12:00:00Z,8s170w,51310,30.055103
190.0,-8.0,2015-05-29T12:00:00Z,8s170w,51310,30.137747
190.0,-8.0,2015-05-30T12:00:00Z,8s170w,51310,30.37348
190.0,-8.0,2015-05-31T12:00:00Z,8s170w,51310,30.165396
180.0,-8.0,2015-05-23T12:00:00Z,8s180w,52316,30.070612
180.0,-8.0,2015-05-24T12:00:00Z,8s180w,52316,30.13398
180.0,-8.0,2015-05-25T12:00:00Z,8s180w,52316,30.086185
180.0,-8.0,2015-05-26T12:00:00Z,8s180w,52316,30.030895
180.0,-8.0,2015-05-27T12:00:00Z,8s180w,52316,30.087132
180.0,-8.0,2015-05-28T12:00:00Z,8s180w,52316,30.126247
180.0,-8.0,2015-05-29T12:00:00Z,8s180w,52316,30.027637
180.0,-8.0,2015-05-30T12:00:00Z,8s180w,52316,30.118826
180.0,-8.0,2015-05-31T12:00:00Z,8s180w,52316,30.32411
330.0,-8.0,2015-05-23T12:00:00Z,8s30w,31003,28.41
330.0,-8.0,2015-05-24T12:00:00Z,8s30w,31003,28.39
330.0,-8.0,2015-05-25T12:00:00Z,8s30w,31003,28.38
330.0,-8.0,2015-05-26T12:00:00Z,8s30w,31003,28.34
330.0,-8.0,2015-05-27T12:00:00Z,8s30w,31003,28.33
330.0,-8.0,2015-05-28T12:00:00Z,8s30w,31003,28.36
330.0,-8.0,2015-05-29T12:00:00Z,8s30w,31003,28.3
330.0,-8.0,2015-05-30T12:00:00Z,8s30w,31003,28.29
330.0,-8.0,2015-05-31T12:00:00Z,8s30w,31003,28.3
55.0,-8.0,2015-05-23T12:00:00Z,8s55e,14041,NaN
55.0,-8.0,2015-05-24T12:00:00Z,8s55e,14041,NaN
55.0,-8.0,2015-05-25T12:00:00Z,8s55e,14041,NaN
55.0,-8.0,2015-05-26T12:00:00Z,8s55e,14041,NaN
55.0,-8.0,2015-05-27T12:00:00Z,8s55e,14041,NaN
55.0,-8.0,2015-05-28T12:00:00Z,8s55e,14041,NaN
55.0,-8.0,2015-05-29T12:00:00Z,8s55e,14041,NaN
55.0,-8.0,2015-05-30T12:00:00Z,8s55e,14041,NaN
55.0,-8.0,2015-05-31T12:00:00Z,8s55e,14041,NaN
67.0,-8.0,2015-05-23T12:00:00Z,8s67e,14040,NaN
67.0,-8.0,2015-05-24T12:00:00Z,8s67e,14040,NaN
67.0,-8.0,2015-05-25T12:00:00Z,8s67e,14040,NaN
67.0,-8.0,2015-05-26T12:00:00Z,8s67e,14040,NaN
67.0,-8.0,2015-05-27T12:00:00Z,8s67e,14040,NaN
67.0,-8.0,2015-05-28T12:00:00Z,8s67e,14040,NaN
67.0,-8.0,2015-05-29T12:00:00Z,8s67e,14040,NaN
67.0,-8.0,2015-05-30T12:00:00Z,8s67e,14040,NaN
67.0,-8.0,2015-05-31T12:00:00Z,8s67e,14040,NaN
80.5,-8.0,2015-05-23T12:00:00Z,8s80.5e,53005,NaN
80.5,-8.0,2015-05-24T12:00:00Z,8s80.5e,53005,NaN
80.5,-8.0,2015-05-25T12:00:00Z,8s80.5e,53005,NaN
80.5,-8.0,2015-05-26T12:00:00Z,8s80.5e,53005,NaN
80.5,-8.0,2015-05-27T12:00:00Z,8s80.5e,53005,NaN
80.5,-8.0,2015-05-28T12:00:00Z,8s80.5e,53005,NaN
80.5,-8.0,2015-05-29T12:00:00Z,8s80.5e,53005,NaN
80.5,-8.0,2015-05-30T12:00:00Z,8s80.5e,53005,NaN
80.5,-8.0,2015-05-31T12:00:00Z,8s80.5e,53005,NaN
95.0,-8.0,2015-05-23T12:00:00Z,8s95e,53040,29.2
95.0,-8.0,2015-05-24T12:00:00Z,8s95e,53040,29.19
95.0,-8.0,2015-05-25T12:00:00Z,8s95e,53040,29.27
95.0,-8.0,2015-05-26T12:00:00Z,8s95e,53040,29.2
95.0,-8.0,2015-05-27T12:00:00Z,8s95e,53040,29.17
95.0,-8.0,2015-05-28T12:00:00Z,8s95e,53040,29.01
95.0,-8.0,2015-05-29T12:00:00Z,8s95e,53040,29.03
95.0,-8.0,2015-05-30T12:00:00Z,8s95e,53040,28.97
95.0,-8.0,2015-05-31T12:00:00Z,8s95e,53040,29.2
265.0,-8.0,2015-05-23T12:00:00Z,8s95w,32305,26.976986
265.0,-8.0,2015-05-24T12:00:00Z,8s95w,32305,26.942455
265.0,-8.0,2015-05-25T12:00:00Z,8s95w,32305,26.924368
265.0,-8.0,2015-05-26T12:00:00Z,8s95w,32305,26.876951
265.0,-8.0,2015-05-27T12:00:00Z,8s95w,32305,26.845932
265.0,-8.0,2015-05-28T12:00:00Z,8s95w,32305,26.826258
265.0,-8.0,2015-05-29T12:00:00Z,8s95w,32305,26.810585
265.0,-8.0,2015-05-30T12:00:00Z,8s95w,32305,26.81384
265.0,-8.0,2015-05-31T12:00:00Z,8s95w,32305,26.80698
220.0,9.0,2015-05-23T12:00:00Z,9n140w,51006,28.095736
220.0,9.0,2015-05-24T12:00:00Z,9n140w,51006,27.961222
220.0,9.0,2015-05-25T12:00:00Z,9n140w,51006,28.125473
220.0,9.0,2015-05-26T12:00:00Z,9n140w,51006,28.579956
220.0,9.0,2015-05-27T12:00:00Z,9n140w,51006,28.486673
220.0,9.0,2015-05-28T12:00:00Z,9n140w,51006,28.557467
220.0,9.0,2015-05-29T12:00:00Z,9n140w,51006,28.390596
220.0,9.0,2015-05-30T12:00:00Z,9n140w,51006,28.174444
220.0,9.0,2015-05-31T12:00:00Z,9n140w,51006,28.03953
